-22941.493 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-17163.270 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-9662.913 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-612.478 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-2767.510 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-12333.716 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-4525.938 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-5773.219 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-31756.605 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-15120.448 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-3558.789 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-279.157 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-135.919 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-12963.509 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-16750.135 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-19436.002 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-18964.694 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-20683.943 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-4922.296 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-22594.153 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-13988.990 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-12286.830 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-1453.333 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-20863.792 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-24608.216 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-27402.451 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-16060.384 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-10734.392 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-27481.425 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-24993.674 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-30001.209 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-31677.177 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-16530.041 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-5418.993 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-14006.140 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-8642.683 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-26794.202 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-7802.549 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-24077.547 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-29189.211 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-31002.938 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-34455.952 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-18573.453 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-14150.683 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-7573.370 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-10961.475 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-25780.851 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-1323.782 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-10933.531 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-3921.322 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-20450.890 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-2617.414 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
131.505 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-32131.219 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
-7668.255 50 Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy Lucy
